id,created_at,favorite_count,retweet_count,text
1294236475358425088,2020-08-14 11:36:36+00:00,36,24,"📢 #Update  #UnsolicitedSeeds

We have received 32 reports of unsolicited #seed packets from members of the public.

So far, these seeds have originated from China and Vanuatu in the South Pacific, and have contained rape seed, petunia, kiwi and bamboo. 🥝🎍 https://t.co/U9EqQyaS1h"
1293911773658005504,2020-08-13 14:06:21+00:00,11,2,"Surf's up this week as the @farmfornature Farm Walk series visits @moyhillfarm in Clare run by a small group of professional surfers, Fergal Smith, his wife Sally and their friends Mitch and Matt.🏄‍♀‍🏄🌊

📺Register for the walk on Saturday, August 15:
https://t.co/iBVQMLAais https://t.co/P1CWiM0oCl"
1293910931492102144,2020-08-13 14:03:00+00:00,4,3,"📢Reminder

🗓️The deadline to apply for vacancies for Technical Agricultural Officers (TAO) nationwide is Thursday, August 20 at 3pm.

👉Apply on @Publicjobsie at https://t.co/fJCtLv0RMb. https://t.co/t36mKC1it9"
1293517594708779009,2020-08-12 12:00:01+00:00,2,0,"The final @ruralnetwork's #Womeninag Video Series features Daphne Scott, who started her own boarding kennels aged just 14.

Hoping that the farming gender gap is closing, the Cavan sheep farmer said she still gets 'funny looks' when driving her tractor.

https://t.co/r7xJ2Aa3d0"
1293496438400471045,2020-08-12 10:35:57+00:00,13,1,"The scheme is aimed at Government Departments, State Organisations, Higher Education Authorities and Local Authorities

The initiative will commence with a landbank analysis by all public bodies to assess whether they have suitable land for planting

📍https://t.co/PJzflvXT37 https://t.co/dF93Zifceq"
1293496435346898945,2020-08-12 10:35:56+00:00,26,2,"This scheme aims to conserve nature by developing non-commercial woodlands on public lands🌳

Native woodlands are home to woodland animals, birds, insects and plants 🐦🐞🦉🐿️🌱

They also capture carbon, protect water quality and provide for outdoor recreation 🌍💧 https://t.co/n1Il2fhwsE"
1293496431064555520,2020-08-12 10:35:55+00:00,78,31,"The new Woodland Creation on Public Lands Scheme will support the creation of native woodland on suitable land in public ownership🌳

Ministers @daracalleary and @pippa_hackett launched the initiative alongside @IrishRail, the first public body signed up

https://t.co/OzUfgWSqST https://t.co/pmAwMVag71"
1293128415558668291,2020-08-11 10:13:34+00:00,23,17,"📣The call is now open for women with a new business based in rural Ireland generating sales since January 2018, or who are actively planning a new venture.

🗓️Deadline: Monday, September 21

📍Register now at https://t.co/X3jVnwySAA for an application form to the free initiative https://t.co/qfkOZiACYP"
1293128409820860417,2020-08-11 10:13:32+00:00,61,25,"Rural female entrepreneurs are being encouraged to apply for the government-backed ACORNS programme

Minister @daracalleary launched the sixth cycle of @acorns_ie, which will assist 50 new female entrepreneurs and continue to support previous participants

https://t.co/8TbZUSp9t9 https://t.co/bBpYRbpcAS"
1292762620563316739,2020-08-10 10:00:01+00:00,4,5,"There has been a significant increase in the online purchase of veterinary medicines, which has led to a rise in the number of medicines seized by Customs.  

We would urge all members of the public to be vigilant when buying veterinary medicines online

📍https://t.co/p1DC39Q6JF https://t.co/okGcEhKOcI"
1292747519693381632,2020-08-10 09:00:01+00:00,2,2,"📢Reminder

🗓️Closing date for suitably qualified graduates in #forestry, #agriculture, wood science, land-use management or a related discipline to undertake an MSc study in @ucdagfood funded by our Department is Monday, August 17.

https://t.co/uFHyHCoK4C"
1291743170007633920,2020-08-07 14:29:05+00:00,3,2,"We have signed a Memorandum of Understanding agreement with the Irish Horseracing Regulatory Board, which will improve the oversight, investigative and enforcement powers of the horse racing industry to support animal welfare. 

Full details: https://t.co/crE7RdXOEU"
1291678487347105793,2020-08-07 10:12:04+00:00,0,0,"The primary objective of the scheme is to support farmers in ensuring the welfare of calves born on Irish dairy farms.

Approved applicants have until the extended deadline of 30 September to submit their application for payment

📍Full info: https://t.co/nDBfRTc21Q"
1291678020609150976,2020-08-07 10:10:12+00:00,2,2,"New payments have now commenced under the Calf Investment Scheme.

Minister @daracalleary announced today that more than 2,300 applications were received and approved to proceed under the scheme, which opened in January 2020.

📍https://t.co/nKf8H3VWd6 https://t.co/VapgR5D23l"
1291410535838351360,2020-08-06 16:27:19+00:00,65,57,"UPDATE

We are carrying out an investigation after several members of the public reported receiving unsolicited small packets of seed from outside of the EU in the post.

Initial reports show that most were sent from China, and our labs are working to identify the seeds received. https://t.co/9LYpWHEY6K"
1291294994905665536,2020-08-06 08:48:12+00:00,3,1,"This measure is targeted at farmers who finished animals and comes on top of an increase in environmental and welfare supports for suckler production through the BEEP-S scheme.

🗓️Applications open on 19 August and close on 9 September.

 Apply online at https://t.co/5ysxMXn86d https://t.co/3xwQAtevoD"
1291294984935743488,2020-08-06 08:48:10+00:00,9,8,"The Beef Finishers Payment (BFP) is a €50 million Exchequer funded income support scheme for beef finishing farmers impacted by #COVID19

Minister @daracalleary confirmed details of the scheme, saying an estimated 42,000 farmers will be eligible

📍https://t.co/mHtNUwZ86G https://t.co/nWNnr6NaQT"
1291283618778591233,2020-08-06 08:03:00+00:00,2,1,"@aoife_forde features this week in the @ruralnetwork's  #Womeninag video series from her home in the heart of the Burren in Clare

Farming alongside her parents on their suckler farm, she  believes there has been an attitude change to women in agriculture

https://t.co/hikQY3znKy"
1291046475846291456,2020-08-05 16:20:40+00:00,43,24,"Anyone importing seeds, plants or plant products from outside of the EU needs to be registered with us and consignments require a phytosanitary certificate to prevent the introduction of harmful pests and invasive species into Ireland and the EU. 
 
👉 https://t.co/pSfBMZhDUO"
1291046473166184453,2020-08-05 16:20:40+00:00,45,38,"Don't plant or compost the seeds as they may pose a risk to the environment. 🐛🌿🦟🌎

Always source any #plants and #seeds responsibly from known suppliers. https://t.co/GESQF7ZwJV"
1291046469433253890,2020-08-05 16:20:39+00:00,327,427,"We have received reports from members of the public who have received unsolicited seeds in the post from an unknown sender outside of the EU.

If you have received seeds by post that you didn't order please email: plantimports@agriculture.gov.ie https://t.co/3xutF5cHB1"
1290988600201482241,2020-08-05 12:30:42+00:00,14,20,"If you own poultry, please register with us and sign up to receive text alerts to provide the latest news on how to protect your flock 📲

Anyone who owns poultry must register with us - even those with one or two hens🐥🐔

📍Register here: https://t.co/qa2M5CLv1K https://t.co/8hpucvQFrF"
1290579792576872449,2020-08-04 09:26:15+00:00,21,12,"The Targeted Agriculture Modernisation Schemes (TAMS) provide grants to farmers to build and/or improve farm buildings and equipment.

The application period for tranche 18 has been extended by two weeks.

🗓️Closing date for applications is now midnight on Friday August 21 https://t.co/jx6mhSM0Tn"
1289894968769892352,2020-08-02 12:05:00+00:00,3,0,"📽️Watch Angela Ryan provide an overview of our 2020  #wheat crop trials🌱

#Harvest2020 #tillage 

@IFAmedia @IrishSeedTrade @FJTillage @farming_indo @AgrilandIreland @farmersjournal @RTECountryWide @franmcnulty @TeagascCrops https://t.co/DqbwDwixE2"
1289533335644114946,2020-08-01 12:08:00+00:00,10,4,"📽️Watch Eleanor O'Gorman provide a brief overview of our #oats variety trials. 
 
Our Recommended Lists give info on yield and quality performance, agronomic features to assist with selection.🌾🌽🌱
 
📒More info:  
https://t.co/gTqAZmmQz2
 
#Tillage #Harvest2020 https://t.co/QmD2AqS0OA"
1289227428611547137,2020-07-31 15:52:26+00:00,6,5,"A draft Bill to align the forestry licencing and appeals system with other similar planning processes is available at the link below 🌳

The deadline for submission of feedback on the draft Bill is 5pm, August 28 2020 🕐💡

📍https://t.co/kYVzEsBVng https://t.co/F8ur9hr5rF"
1289209645525950467,2020-07-31 14:41:46+00:00,3,3,"The final #AsktheFarmer webinar is at 8pm on Monday, August 3 with Bridget Murphy, an eight generation hill farmer

She keeps a flock of Cheviot sheep and native ponies.  Wildlife on her farm includes a diverse range of mammals and birds

📍Register here: https://t.co/D3ENr75eBM https://t.co/bPrb65iQXp"
1289170193491456000,2020-07-31 12:05:00+00:00,5,2,"Here's a sneak peak of Eleanor O'Gorman explaining how we measure straw height as harvest season approaches🌱
 
📽️Tune back in soon to see the full video with an overview of our 2020 #oats trials
 
#Tillage #Harvest2020 https://t.co/8n1ZZywfUC"
1289149375759949825,2020-07-31 10:42:17+00:00,5,1,"Min @daracalleary met with his counterpart Min @edwinpootsmla in advance of the North South Ministerial Council meeting to discuss trading arrangements post Brexit, implementation of the Ireland/Northern Ireland protocol &amp; prospects for the wider EU-UK future relationship. https://t.co/8hZ5Yshsv1"
1289099860952723464,2020-07-31 07:25:31+00:00,18,12,"Read our first Horticulture Link newsletter covering:

🌿International Year of Plant Health 2020 #IYPH2020 
🐛Oak Processionary Moth 
🌻New #planthealth regulations
🚜Importing used #agricultural machinery
🌳Guide to importing #plants and plant products

🗞https://t.co/5mcn7X1up8 https://t.co/G5x4CdZwCf"
1288800031450042368,2020-07-30 11:34:06+00:00,3,1,"👉For full information on the basic technical educational requirements for candidates, see: https://t.co/ww4HPfL5vr

🗓️Apply on @Publicjobsie before closing date on Thursday, August 20 at 3pm.

#jobfairy #jobs"
1288800028727881729,2020-07-30 11:34:06+00:00,5,4,"📢We have vacancies for Technical Agricultural Officers (TAO) nationwide.

These carry out various functions related to services and schemes operated in addition to operating controls relating to animal welfare, public health, animal health and EU payment schemes

#jobfairy #jobs https://t.co/jXDqqI26oU"
1288793812584869889,2020-07-30 11:09:24+00:00,0,0,"At the launch, Minister @daracalleary said

""The unsecured nature of the funding helps young and new entrant farmers, as well as smaller farmers, but it is a crucial support to all parts of the production chain; farmers, fishers, forestry and food and beverage production”"
1288793806515712001,2020-07-30 11:09:22+00:00,6,7,"Loans of up to €3 million are available for farmers and fishers through the Future Growth Loan Scheme for terms of between 7 and 10 years.

Minister @daracalleary and Tánaiste @LeoVaradkar finalised the €500m expansion of the Scheme as part of the #JobsStimulus @SBCIreland https://t.co/gztLX3oXTs"
1288770028452679680,2020-07-30 09:34:53+00:00,16,6,"The additional measures include 

👉A new scheme for native woodlands on public lands
👉A new portal to facilitate enhanced public participation in forestry decision-making 
👉Appointment of an independent Chair to implement the Mackinnon report https://t.co/02PYj7bcux"
1288770023268515840,2020-07-30 09:34:52+00:00,43,24,"Minister @pippa_hackett confirmed that a draft Bill to align forestry licencing with planning processes is to be published this week on our website.

See link below for details on other new forestry commitments, including the recruitment of ecologists

📍https://t.co/iRizeBdAAM https://t.co/0UdirAkhew"
1288761251955224576,2020-07-30 09:00:01+00:00,2,1,"👩‍🌾📽️Margaret Edgill is the face of @ruralnetwork's Women in Agriculture series this week. 

A 'farmer by default' having worked in communications and marketing before embracing her farming roots, the Offaly organic farmer plans to move into agritourism. 

https://t.co/Jq6xsO62qU"
1288490709176254464,2020-07-29 15:04:58+00:00,5,3,"@ucdagfood Prof Michael Wallace's report found the  sector generates €1.3bn in economic outputs and supports 11,000 jobs.

He found tillage has strong environmental and biodiversity credentials compared with dairying and other drystock activities.

Read: https://t.co/mGDczOUTgB https://t.co/pwjXONIt1C"
